device_ip,pin,timestamp
192.168.1.42,1616,2025-05-08T08:13:33+00:00
192.168.1.42,1060,2025-05-08T08:13:47+00:00
192.168.1.42,951,2025-05-08T08:17:27+00:00
192.168.1.42,173,2025-05-08T08:19:18+00:00
192.168.1.42,1689,2025-05-08T08:39:24+00:00
192.168.1.42,244,2025-05-08T09:14:21+00:00
192.168.1.42,106,2025-05-08T09:14:42+00:00
192.168.1.42,528,2025-05-08T13:36:00+00:00
192.168.1.42,13,2025-05-08T14:31:56+00:00
192.168.1.42,1689,2025-05-08T15:36:24+00:00
192.168.1.42,1155,2025-05-08T16:01:14+00:00
192.168.1.42,1086,2025-05-08T16:01:43+00:00
192.168.1.42,1060,2025-05-08T16:02:32+00:00
192.168.1.42,933,2025-05-08T16:03:01+00:00
192.168.1.42,1188,2025-05-08T16:03:05+00:00
192.168.1.42,173,2025-05-08T16:03:09+00:00
192.168.1.42,1249,2025-05-08T16:27:37+00:00
192.168.1.42,1777,2025-05-08T16:52:53+00:00
192.168.1.42,951,2025-05-08T16:57:20+00:00
192.168.1.42,244,2025-05-08T17:05:23+00:00
192.168.1.42,1616,2025-05-08T17:05:42+00:00
192.168.1.42,528,2025-05-08T19:54:56+00:00
192.168.1.42,13,2025-05-08T23:08:31+00:00
192.168.1.42,1602,2025-05-09T07:04:16+00:00
192.168.1.42,951,2025-05-09T07:16:37+00:00
192.168.1.42,1662,2025-05-09T07:37:22+00:00
192.168.1.42,933,2025-05-09T07:44:29+00:00
192.168.1.42,1188,2025-05-09T07:44:38+00:00
192.168.1.42,1777,2025-05-09T07:53:48+00:00
192.168.1.42,1775,2025-05-09T07:56:41+00:00
192.168.1.42,1249,2025-05-09T08:10:26+00:00
192.168.1.42,1155,2025-05-09T08:14:03+00:00
192.168.1.42,1060,2025-05-09T08:15:00+00:00
192.168.1.42,1616,2025-05-09T08:27:02+00:00
192.168.1.42,1689,2025-05-09T08:34:53+00:00
192.168.1.42,1106,2025-05-09T08:38:05+00:00
192.168.1.42,106,2025-05-09T09:11:35+00:00
192.168.1.42,244,2025-05-09T09:14:21+00:00
192.168.1.42,1086,2025-05-09T10:01:53+00:00
192.168.1.42,173,2025-05-09T12:54:49+00:00
192.168.1.42,528,2025-05-09T14:13:21+00:00
192.168.1.42,13,2025-05-09T14:39:16+00:00
192.168.1.42,1689,2025-05-09T15:36:55+00:00
192.168.1.42,1155,2025-05-09T16:00:38+00:00
192.168.1.42,1086,2025-05-09T16:00:43+00:00
192.168.1.42,173,2025-05-09T16:00:50+00:00
192.168.1.42,933,2025-05-09T16:02:17+00:00
192.168.1.42,1060,2025-05-09T16:03:48+00:00
192.168.1.42,1188,2025-05-09T16:06:20+00:00
192.168.1.42,244,2025-05-09T17:02:24+00:00
192.168.1.42,1249,2025-05-09T17:03:21+00:00
192.168.1.42,951,2025-05-09T17:07:12+00:00
192.168.1.42,1616,2025-05-09T17:12:06+00:00
192.168.1.42,1106,2025-05-09T20:41:16+00:00
192.168.1.42,528,2025-05-09T21:11:58+00:00
192.168.1.42,13,2025-05-09T22:39:05+00:00
192.168.1.42,1662,2025-05-12T07:34:55+00:00
192.168.1.42,1188,2025-05-12T07:45:39+00:00
192.168.1.42,933,2025-05-12T07:51:16+00:00
192.168.1.42,1775,2025-05-12T07:55:27+00:00
192.168.1.42,1155,2025-05-12T07:56:37+00:00
192.168.1.42,1086,2025-05-12T07:56:48+00:00
192.168.1.42,1777,2025-05-12T07:59:36+00:00
192.168.1.42,173,2025-05-12T08:09:26+00:00
192.168.1.42,1060,2025-05-12T08:12:36+00:00
192.168.1.42,1689,2025-05-12T08:54:06+00:00
192.168.1.42,1616,2025-05-12T08:56:21+00:00
192.168.1.42,244,2025-05-12T09:05:04+00:00
192.168.1.42,106,2025-05-12T09:19:06+00:00
192.168.1.42,1722,2025-05-12T09:35:05+00:00
192.168.1.42,1106,2025-05-12T10:16:37+00:00
192.168.1.42,162,2025-05-12T13:12:54+00:00
192.168.1.42,13,2025-05-12T14:25:33+00:00
192.168.1.42,1689,2025-05-12T15:34:07+00:00
192.168.1.42,173,2025-05-12T16:00:54+00:00
192.168.1.42,1086,2025-05-12T16:01:08+00:00
192.168.1.42,933,2025-05-12T16:01:36+00:00
192.168.1.42,1060,2025-05-12T16:02:10+00:00
192.168.1.42,1249,2025-05-12T16:02:15+00:00
192.168.1.42,1188,2025-05-12T16:03:23+00:00
192.168.1.42,951,2025-05-12T16:33:37+00:00
192.168.1.42,1722,2025-05-12T17:01:40+00:00
192.168.1.42,244,2025-05-12T17:02:32+00:00
192.168.1.42,1616,2025-05-12T17:18:17+00:00
192.168.1.42,1106,2025-05-12T17:47:00+00:00
192.168.1.42,1662,2025-05-13T07:43:41+00:00
192.168.1.42,1775,2025-05-13T07:45:44+00:00
192.168.1.42,933,2025-05-13T07:55:47+00:00
192.168.1.42,1155,2025-05-13T07:57:18+00:00
192.168.1.42,1086,2025-05-13T07:57:27+00:00
192.168.1.42,1777,2025-05-13T07:59:21+00:00
192.168.1.42,951,2025-05-13T08:07:39+00:00
192.168.1.42,106,2025-05-13T08:09:04+00:00
192.168.1.42,1060,2025-05-13T08:11:08+00:00
192.168.1.42,173,2025-05-13T08:16:16+00:00
192.168.1.42,1188,2025-05-13T08:23:19+00:00
192.168.1.42,1689,2025-05-13T08:52:23+00:00
192.168.1.42,1106,2025-05-13T10:23:34+00:00
192.168.1.42,162,2025-05-13T13:14:34+00:00
192.168.1.42,528,2025-05-13T13:38:57+00:00
192.168.1.42,13,2025-05-13T14:28:42+00:00
192.168.1.42,1689,2025-05-13T15:58:31+00:00
192.168.1.42,1155,2025-05-13T16:00:51+00:00
192.168.1.42,1086,2025-05-13T16:00:55+00:00
192.168.1.42,1060,2025-05-13T16:01:04+00:00
192.168.1.42,173,2025-05-13T16:01:11+00:00
192.168.1.42,933,2025-05-13T16:01:50+00:00
192.168.1.42,1777,2025-05-13T16:08:21+00:00
192.168.1.42,951,2025-05-13T16:09:41+00:00
192.168.1.42,1249,2025-05-13T16:23:20+00:00
192.168.1.42,244,2025-05-13T17:17:18+00:00
192.168.1.42,1616,2025-05-13T17:57:44+00:00
192.168.1.42,1106,2025-05-13T18:59:39+00:00
192.168.1.42,528,2025-05-13T20:22:29+00:00
192.168.1.42,173,2025-05-14T07:42:33+00:00
192.168.1.42,1662,2025-05-14T07:44:43+00:00
192.168.1.42,1086,2025-05-14T07:51:36+00:00
192.168.1.42,1188,2025-05-14T07:51:40+00:00
192.168.1.42,1155,2025-05-14T07:51:45+00:00
192.168.1.42,1775,2025-05-14T07:55:20+00:00
192.168.1.42,933,2025-05-14T07:58:03+00:00
192.168.1.42,1777,2025-05-14T08:02:18+00:00
192.168.1.42,1060,2025-05-14T08:07:43+00:00
192.168.1.42,951,2025-05-14T08:07:53+00:00
192.168.1.42,106,2025-05-14T08:19:48+00:00
192.168.1.42,1616,2025-05-14T08:33:11+00:00
192.168.1.42,1689,2025-05-14T08:56:50+00:00
192.168.1.42,244,2025-05-14T09:16:27+00:00
192.168.1.42,162,2025-05-14T13:09:04+00:00
192.168.1.42,528,2025-05-14T14:04:17+00:00
192.168.1.42,13,2025-05-14T14:29:43+00:00
192.168.1.42,1689,2025-05-14T15:59:17+00:00
192.168.1.42,1155,2025-05-14T16:01:12+00:00
192.168.1.42,1086,2025-05-14T16:01:17+00:00
192.168.1.42,1060,2025-05-14T16:01:21+00:00
192.168.1.42,173,2025-05-14T16:02:55+00:00
192.168.1.42,1188,2025-05-14T16:03:58+00:00
192.168.1.42,933,2025-05-14T16:05:01+00:00
192.168.1.42,1777,2025-05-14T16:07:04+00:00
192.168.1.42,951,2025-05-14T16:24:51+00:00
192.168.1.42,1249,2025-05-14T16:31:27+00:00
192.168.1.42,244,2025-05-14T17:01:15+00:00
192.168.1.42,1722,2025-05-14T17:01:46+00:00
192.168.1.42,528,2025-05-14T20:23:59+00:00
192.168.1.42,13,2025-05-14T22:51:22+00:00
192.168.1.42,173,2025-05-15T07:05:38+00:00
192.168.1.42,1060,2025-05-15T07:09:06+00:00
192.168.1.42,1249,2025-05-15T07:09:46+00:00
192.168.1.42,933,2025-05-15T07:21:10+00:00
192.168.1.42,1775,2025-05-15T07:23:02+00:00
192.168.1.42,1188,2025-05-15T07:41:23+00:00
192.168.1.42,1188,2025-05-15T07:41:25+00:00
192.168.1.42,1777,2025-05-15T08:02:20+00:00
192.168.1.42,1155,2025-05-15T08:06:16+00:00
192.168.1.42,1086,2025-05-15T08:06:39+00:00
192.168.1.42,1689,2025-05-15T08:21:53+00:00
192.168.1.42,951,2025-05-15T08:24:39+00:00
192.168.1.42,106,2025-05-15T08:34:17+00:00
192.168.1.42,244,2025-05-15T09:09:54+00:00
192.168.1.42,528,2025-05-15T14:19:16+00:00
192.168.1.42,13,2025-05-15T14:47:33+00:00
192.168.1.42,173,2025-05-15T15:06:01+00:00
192.168.1.42,1689,2025-05-15T15:33:04+00:00
192.168.1.42,1155,2025-05-15T16:00:54+00:00
192.168.1.42,1060,2025-05-15T16:00:58+00:00
192.168.1.42,1086,2025-05-15T16:01:14+00:00
192.168.1.42,1188,2025-05-15T16:01:34+00:00
192.168.1.42,1249,2025-05-15T16:01:46+00:00
192.168.1.42,1777,2025-05-15T16:06:10+00:00
192.168.1.42,933,2025-05-15T16:07:51+00:00
192.168.1.42,951,2025-05-15T16:25:56+00:00
192.168.1.42,244,2025-05-15T17:16:55+00:00
192.168.1.42,1106,2025-05-15T18:42:25+00:00
192.168.1.42,528,2025-05-15T20:10:17+00:00
192.168.1.42,933,2025-05-16T07:36:52+00:00
192.168.1.42,1662,2025-05-16T07:41:58+00:00
192.168.1.42,1188,2025-05-16T07:51:02+00:00
192.168.1.42,1249,2025-05-16T07:51:13+00:00
192.168.1.42,1775,2025-05-16T08:00:29+00:00
192.168.1.42,1777,2025-05-16T08:04:56+00:00
192.168.1.42,106,2025-05-16T08:09:53+00:00
192.168.1.42,1155,2025-05-16T08:13:37+00:00
192.168.1.42,1086,2025-05-16T08:14:07+00:00
192.168.1.42,1060,2025-05-16T08:15:49+00:00
192.168.1.42,951,2025-05-16T08:18:37+00:00
192.168.1.42,173,2025-05-16T08:19:14+00:00
192.168.1.42,1689,2025-05-16T08:29:25+00:00
192.168.1.42,244,2025-05-16T09:13:49+00:00
192.168.1.42,13,2025-05-16T12:40:18+00:00
192.168.1.42,162,2025-05-16T13:34:18+00:00
192.168.1.42,528,2025-05-16T14:08:31+00:00
192.168.1.42,1689,2025-05-16T15:44:32+00:00
192.168.1.42,1060,2025-05-16T16:02:32+00:00
192.168.1.42,1155,2025-05-16T16:03:22+00:00
192.168.1.42,1086,2025-05-16T16:03:26+00:00
192.168.1.42,1188,2025-05-16T16:05:43+00:00
192.168.1.42,933,2025-05-16T16:05:47+00:00
192.168.1.42,1777,2025-05-16T16:07:25+00:00
192.168.1.42,1249,2025-05-16T16:14:44+00:00
192.168.1.42,951,2025-05-16T17:03:43+00:00
192.168.1.42,244,2025-05-16T17:22:12+00:00
192.168.1.42,528,2025-05-16T20:52:57+00:00
192.168.1.42,1775,2025-05-17T07:44:18+00:00
192.168.1.42,1249,2025-05-17T07:51:16+00:00
192.168.1.42,1662,2025-05-17T07:58:56+00:00
192.168.1.42,1155,2025-05-17T08:12:11+00:00
192.168.1.42,1060,2025-05-17T08:15:29+00:00
192.168.1.42,244,2025-05-17T08:51:50+00:00
192.168.1.42,1689,2025-05-17T08:57:17+00:00
192.168.1.42,1106,2025-05-17T09:25:24+00:00
192.168.1.42,1249,2025-05-17T09:49:04+00:00
192.168.1.42,1155,2025-05-17T14:00:02+00:00
192.168.1.42,1689,2025-05-17T14:00:32+00:00
192.168.1.42,162,2025-05-17T14:01:17+00:00
192.168.1.42,1060,2025-05-17T14:29:30+00:00
192.168.1.42,13,2025-05-17T15:08:34+00:00
192.168.1.42,528,2025-05-17T19:23:18+00:00
192.168.1.42,244,2025-05-17T20:38:00+00:00
192.168.1.42,13,2025-05-17T21:50:11+00:00
192.168.1.42,173,2025-05-19T07:34:10+00:00
192.168.1.42,1662,2025-05-19T07:35:40+00:00
192.168.1.42,1249,2025-05-19T07:43:41+00:00
192.168.1.42,1188,2025-05-19T07:47:16+00:00
192.168.1.42,933,2025-05-19T07:56:07+00:00
192.168.1.42,1775,2025-05-19T07:57:45+00:00
192.168.1.42,951,2025-05-19T07:58:26+00:00
192.168.1.42,1777,2025-05-19T08:00:20+00:00
192.168.1.42,1155,2025-05-19T08:04:22+00:00
192.168.1.42,1086,2025-05-19T08:04:29+00:00
192.168.1.42,1060,2025-05-19T08:11:11+00:00
192.168.1.42,1689,2025-05-19T08:27:55+00:00
192.168.1.42,244,2025-05-19T09:18:08+00:00
192.168.1.42,1106,2025-05-19T11:04:39+00:00
192.168.1.42,13,2025-05-19T14:38:09+00:00
192.168.1.42,13,2025-05-19T14:39:34+00:00
192.168.1.42,1689,2025-05-19T15:45:18+00:00
192.168.1.42,173,2025-05-19T16:02:09+00:00
192.168.1.42,1155,2025-05-19T16:02:16+00:00
192.168.1.42,1188,2025-05-19T16:02:36+00:00
192.168.1.42,1086,2025-05-19T16:02:40+00:00
192.168.1.42,173,2025-05-19T16:02:46+00:00
192.168.1.42,1777,2025-05-19T16:22:31+00:00
192.168.1.42,244,2025-05-19T17:09:41+00:00
192.168.1.42,951,2025-05-19T17:16:00+00:00
192.168.1.42,528,2025-05-19T21:55:18+00:00
192.168.1.42,933,2025-05-20T07:03:42+00:00
192.168.1.42,1662,2025-05-20T07:35:14+00:00
192.168.1.42,173,2025-05-20T07:37:38+00:00
192.168.1.42,173,2025-05-20T07:37:42+00:00
192.168.1.42,1249,2025-05-20T07:51:13+00:00
192.168.1.42,1777,2025-05-20T08:01:30+00:00
192.168.1.42,1188,2025-05-20T08:02:24+00:00
192.168.1.42,1155,2025-05-20T08:06:57+00:00
192.168.1.42,1086,2025-05-20T08:07:14+00:00
192.168.1.42,951,2025-05-20T08:09:00+00:00
192.168.1.42,1060,2025-05-20T08:12:38+00:00
192.168.1.42,1689,2025-05-20T08:30:03+00:00
192.168.1.42,244,2025-05-20T09:13:55+00:00
192.168.1.42,1722,2025-05-20T09:55:58+00:00
192.168.1.42,1106,2025-05-20T11:19:35+00:00
192.168.1.42,528,2025-05-20T14:05:16+00:00
192.168.1.42,13,2025-05-20T15:00:14+00:00
192.168.1.42,1689,2025-05-20T15:38:28+00:00
192.168.1.42,173,2025-05-20T16:00:56+00:00
192.168.1.42,1060,2025-05-20T16:01:02+00:00
192.168.1.42,1155,2025-05-20T16:01:16+00:00
192.168.1.42,1086,2025-05-20T16:01:19+00:00
192.168.1.42,1188,2025-05-20T16:05:25+00:00
192.168.1.42,933,2025-05-20T16:05:32+00:00
192.168.1.42,951,2025-05-20T16:22:32+00:00
192.168.1.42,1249,2025-05-20T16:28:06+00:00
192.168.1.42,244,2025-05-20T17:02:35+00:00
192.168.1.42,528,2025-05-20T20:19:26+00:00
192.168.1.42,173,2025-05-21T07:30:32+00:00
192.168.1.42,1662,2025-05-21T07:37:27+00:00
192.168.1.42,933,2025-05-21T07:48:19+00:00
192.168.1.42,1249,2025-05-21T07:48:27+00:00
192.168.1.42,1775,2025-05-21T08:02:17+00:00
192.168.1.42,1155,2025-05-21T08:04:08+00:00
192.168.1.42,1777,2025-05-21T08:04:14+00:00
192.168.1.42,1086,2025-05-21T08:04:23+00:00
192.168.1.42,1060,2025-05-21T08:05:59+00:00
192.168.1.42,951,2025-05-21T08:08:26+00:00
192.168.1.42,1188,2025-05-21T08:15:25+00:00
192.168.1.42,162,2025-05-21T08:23:30+00:00
192.168.1.42,106,2025-05-21T08:39:19+00:00
192.168.1.42,106,2025-05-21T08:39:21+00:00
192.168.1.42,1689,2025-05-21T08:43:42+00:00
192.168.1.42,1722,2025-05-21T09:24:06+00:00
192.168.1.42,244,2025-05-21T09:25:24+00:00
192.168.1.42,162,2025-05-21T12:45:38+00:00
192.168.1.42,528,2025-05-21T14:04:04+00:00
192.168.1.42,13,2025-05-21T14:27:16+00:00
192.168.1.42,1155,2025-05-21T16:02:16+00:00
192.168.1.42,1086,2025-05-21T16:02:31+00:00
192.168.1.42,1188,2025-05-21T16:02:46+00:00
192.168.1.42,1060,2025-05-21T16:02:48+00:00
192.168.1.42,173,2025-05-21T16:03:16+00:00
192.168.1.42,1689,2025-05-21T16:06:02+00:00
192.168.1.42,933,2025-05-21T16:06:15+00:00
192.168.1.42,1249,2025-05-21T16:08:18+00:00
192.168.1.42,1777,2025-05-21T16:08:28+00:00
192.168.1.42,951,2025-05-21T16:48:00+00:00
192.168.1.42,1722,2025-05-21T16:56:22+00:00
192.168.1.42,244,2025-05-21T17:02:07+00:00
192.168.1.42,528,2025-05-21T19:19:53+00:00
192.168.1.42,1602,2025-05-22T07:02:46+00:00
192.168.1.42,1775,2025-05-22T07:31:56+00:00
192.168.1.42,933,2025-05-22T08:00:33+00:00
192.168.1.42,1777,2025-05-22T08:00:56+00:00
192.168.1.42,951,2025-05-22T08:02:59+00:00
192.168.1.42,1155,2025-05-22T08:13:48+00:00
192.168.1.42,1086,2025-05-22T08:14:10+00:00
192.168.1.42,1689,2025-05-22T08:33:10+00:00
192.168.1.42,106,2025-05-22T08:38:21+00:00
192.168.1.42,1106,2025-05-22T11:46:48+00:00
192.168.1.42,162,2025-05-22T14:10:37+00:00
192.168.1.42,528,2025-05-22T14:10:52+00:00
192.168.1.42,13,2025-05-22T14:46:44+00:00
192.168.1.42,173,2025-05-22T15:00:04+00:00
192.168.1.42,1689,2025-05-22T15:44:33+00:00
192.168.1.42,933,2025-05-22T16:00:39+00:00
192.168.1.42,1060,2025-05-22T16:00:47+00:00
192.168.1.42,1155,2025-05-22T16:01:11+00:00
192.168.1.42,1188,2025-05-22T16:03:17+00:00
192.168.1.42,1777,2025-05-22T16:04:16+00:00
192.168.1.42,951,2025-05-22T16:13:33+00:00
192.168.1.42,1249,2025-05-22T16:16:37+00:00
192.168.1.42,244,2025-05-22T17:04:52+00:00
192.168.1.42,528,2025-05-22T19:44:16+00:00
192.168.1.42,933,2025-05-23T07:31:21+00:00
192.168.1.42,1662,2025-05-23T07:52:25+00:00
192.168.1.42,1188,2025-05-23T07:55:18+00:00
192.168.1.42,1086,2025-05-23T07:56:43+00:00
192.168.1.42,1775,2025-05-23T08:02:05+00:00
192.168.1.42,1249,2025-05-23T08:05:23+00:00
192.168.1.42,1155,2025-05-23T08:06:55+00:00
192.168.1.42,173,2025-05-23T08:07:01+00:00
192.168.1.42,1777,2025-05-23T08:07:11+00:00
192.168.1.42,951,2025-05-23T08:26:34+00:00
192.168.1.42,1689,2025-05-23T08:37:47+00:00
192.168.1.42,106,2025-05-23T08:41:23+00:00
192.168.1.42,244,2025-05-23T09:11:52+00:00
192.168.1.42,162,2025-05-23T13:46:15+00:00
192.168.1.42,528,2025-05-23T14:19:28+00:00
192.168.1.42,13,2025-05-23T14:54:49+00:00
192.168.1.42,13,2025-05-23T15:03:42+00:00
192.168.1.42,1689,2025-05-23T15:36:59+00:00
192.168.1.42,173,2025-05-23T16:00:17+00:00
192.168.1.42,933,2025-05-23T16:00:22+00:00
192.168.1.42,1155,2025-05-23T16:00:34+00:00
192.168.1.42,1086,2025-05-23T16:00:38+00:00
192.168.1.42,1188,2025-05-23T16:01:30+00:00
192.168.1.42,1249,2025-05-23T16:07:40+00:00
192.168.1.42,1777,2025-05-23T16:14:33+00:00
192.168.1.42,951,2025-05-23T16:47:25+00:00
192.168.1.42,244,2025-05-23T16:58:03+00:00
192.168.1.42,528,2025-05-23T19:55:35+00:00
192.168.1.42,933,2025-05-24T07:41:30+00:00
192.168.1.42,1775,2025-05-24T07:57:22+00:00
192.168.1.42,1155,2025-05-24T08:09:02+00:00
192.168.1.42,1519,2025-05-24T08:18:23+00:00
192.168.1.42,1689,2025-05-24T09:05:55+00:00
192.168.1.42,162,2025-05-24T13:54:48+00:00
192.168.1.42,1519,2025-05-24T14:00:59+00:00
192.168.1.42,1155,2025-05-24T14:01:04+00:00
192.168.1.42,1689,2025-05-24T14:19:48+00:00
192.168.1.42,1060,2025-05-24T14:32:10+00:00
192.168.1.42,933,2025-05-24T15:02:46+00:00
192.168.1.42,244,2025-05-24T15:02:56+00:00
192.168.1.42,1249,2025-05-24T15:35:03+00:00
192.168.1.42,13,2025-05-24T15:38:15+00:00
192.168.1.42,528,2025-05-24T20:11:11+00:00
192.168.1.42,1662,2025-05-26T07:38:59+00:00
192.168.1.42,1249,2025-05-26T07:52:39+00:00
192.168.1.42,933,2025-05-26T07:52:50+00:00
192.168.1.42,1188,2025-05-26T07:56:55+00:00
192.168.1.42,1775,2025-05-26T07:57:03+00:00
192.168.1.42,1777,2025-05-26T07:59:28+00:00
192.168.1.42,1155,2025-05-26T08:01:07+00:00
192.168.1.42,1086,2025-05-26T08:01:12+00:00
192.168.1.42,1060,2025-05-26T08:01:18+00:00
192.168.1.42,951,2025-05-26T08:15:48+00:00
192.168.1.42,1689,2025-05-26T08:29:23+00:00
192.168.1.42,106,2025-05-26T08:59:07+00:00
192.168.1.42,244,2025-05-26T09:07:00+00:00
192.168.1.42,1106,2025-05-26T12:04:19+00:00
192.168.1.42,162,2025-05-26T13:06:33+00:00
192.168.1.42,528,2025-05-26T13:59:19+00:00
192.168.1.42,13,2025-05-26T14:33:17+00:00
192.168.1.42,1689,2025-05-26T15:38:50+00:00
192.168.1.42,1155,2025-05-26T16:04:57+00:00
192.168.1.42,1086,2025-05-26T16:04:59+00:00
192.168.1.42,1249,2025-05-26T16:11:00+00:00
192.168.1.42,1188,2025-05-26T16:11:17+00:00
192.168.1.42,1777,2025-05-26T16:16:18+00:00
192.168.1.42,951,2025-05-26T16:35:04+00:00
192.168.1.42,244,2025-05-26T17:37:53+00:00
192.168.1.42,933,2025-05-26T17:38:02+00:00
192.168.1.42,1106,2025-05-26T19:36:17+00:00
192.168.1.42,528,2025-05-26T19:51:54+00:00
192.168.1.42,1249,2025-05-27T07:44:21+00:00
192.168.1.42,1662,2025-05-27T07:44:51+00:00
192.168.1.42,173,2025-05-27T07:45:28+00:00
192.168.1.42,1775,2025-05-27T07:57:06+00:00
192.168.1.42,1188,2025-05-27T07:59:13+00:00
192.168.1.42,1155,2025-05-27T07:59:19+00:00
192.168.1.42,1060,2025-05-27T08:00:11+00:00
192.168.1.42,1777,2025-05-27T08:03:52+00:00
192.168.1.42,951,2025-05-27T08:06:10+00:00
192.168.1.42,106,2025-05-27T08:12:50+00:00
192.168.1.42,1689,2025-05-27T08:30:12+00:00
192.168.1.42,244,2025-05-27T09:08:45+00:00
192.168.1.42,1106,2025-05-27T09:49:37+00:00
192.168.1.42,162,2025-05-27T13:00:13+00:00
192.168.1.42,528,2025-05-27T13:13:21+00:00
192.168.1.42,13,2025-05-27T14:19:46+00:00
192.168.1.42,244,2025-05-27T14:50:59+00:00
192.168.1.42,1188,2025-05-27T14:52:03+00:00
192.168.1.42,173,2025-05-27T16:01:47+00:00
192.168.1.42,1188,2025-05-27T16:03:00+00:00
192.168.1.42,1155,2025-05-27T16:04:27+00:00
192.168.1.42,1060,2025-05-27T16:07:50+00:00
192.168.1.42,951,2025-05-27T16:09:01+00:00
192.168.1.42,1777,2025-05-27T16:09:17+00:00
192.168.1.42,1689,2025-05-27T16:15:05+00:00
192.168.1.42,244,2025-05-27T17:18:06+00:00
192.168.1.42,1106,2025-05-27T17:57:10+00:00
192.168.1.42,528,2025-05-27T19:30:38+00:00
192.168.1.42,933,2025-05-28T07:10:05+00:00
192.168.1.42,1662,2025-05-28T07:37:26+00:00
192.168.1.42,173,2025-05-28T07:38:36+00:00
192.168.1.42,1249,2025-05-28T07:58:12+00:00
192.168.1.42,1060,2025-05-28T08:00:03+00:00
192.168.1.42,1086,2025-05-28T08:03:19+00:00
192.168.1.42,1777,2025-05-28T08:04:54+00:00
192.168.1.42,1775,2025-05-28T08:05:05+00:00
192.168.1.42,1188,2025-05-28T08:11:20+00:00
192.168.1.42,951,2025-05-28T08:18:32+00:00
192.168.1.42,1689,2025-05-28T08:40:40+00:00
192.168.1.42,106,2025-05-28T08:41:47+00:00
192.168.1.42,244,2025-05-28T09:19:36+00:00
192.168.1.42,1106,2025-05-28T09:57:04+00:00
192.168.1.42,528,2025-05-28T13:48:07+00:00
192.168.1.42,13,2025-05-28T14:35:35+00:00
192.168.1.42,1689,2025-05-28T15:40:41+00:00
192.168.1.42,1086,2025-05-28T16:00:46+00:00
192.168.1.42,1188,2025-05-28T16:02:34+00:00
192.168.1.42,1060,2025-05-28T16:02:37+00:00
192.168.1.42,1777,2025-05-28T16:15:04+00:00
192.168.1.42,951,2025-05-28T16:23:48+00:00
192.168.1.42,244,2025-05-28T17:02:38+00:00
192.168.1.42,933,2025-05-28T17:02:43+00:00
192.168.1.42,1106,2025-05-28T18:44:13+00:00
192.168.1.42,528,2025-05-28T19:13:37+00:00
192.168.1.42,173,2025-05-29T07:39:51+00:00
192.168.1.42,933,2025-05-29T07:46:11+00:00
192.168.1.42,1775,2025-05-29T07:49:32+00:00
192.168.1.42,1777,2025-05-29T08:01:09+00:00
192.168.1.42,1188,2025-05-29T08:02:03+00:00
192.168.1.42,1060,2025-05-29T08:02:17+00:00
192.168.1.42,1662,2025-05-29T08:05:23+00:00
192.168.1.42,1155,2025-05-29T08:07:15+00:00
192.168.1.42,1086,2025-05-29T08:07:25+00:00
192.168.1.42,951,2025-05-29T08:19:29+00:00
192.168.1.42,1689,2025-05-29T08:22:56+00:00
192.168.1.42,106,2025-05-29T09:03:21+00:00
192.168.1.42,244,2025-05-29T09:17:49+00:00
192.168.1.42,106,2025-05-29T11:16:43+00:00
192.168.1.42,244,2025-05-29T12:05:07+00:00
192.168.1.42,162,2025-05-29T13:19:34+00:00
192.168.1.42,528,2025-05-29T13:44:07+00:00
192.168.1.42,13,2025-05-29T14:37:47+00:00
192.168.1.42,1689,2025-05-29T15:39:54+00:00
192.168.1.42,1155,2025-05-29T16:00:02+00:00
192.168.1.42,1086,2025-05-29T16:00:10+00:00
192.168.1.42,1188,2025-05-29T16:00:47+00:00
192.168.1.42,1060,2025-05-29T16:01:38+00:00
192.168.1.42,173,2025-05-29T16:01:42+00:00
192.168.1.42,933,2025-05-29T16:05:44+00:00
192.168.1.42,1777,2025-05-29T16:08:29+00:00
192.168.1.42,1249,2025-05-29T16:16:13+00:00
192.168.1.42,951,2025-05-29T16:40:06+00:00
192.168.1.42,244,2025-05-29T17:06:52+00:00
192.168.1.42,528,2025-05-29T19:56:24+00:00
192.168.1.42,1662,2025-05-30T07:12:28+00:00
192.168.1.42,1775,2025-05-30T07:18:31+00:00
192.168.1.42,1188,2025-05-30T07:45:39+00:00
192.168.1.42,933,2025-05-30T07:50:24+00:00
192.168.1.42,1777,2025-05-30T07:57:04+00:00
192.168.1.42,1086,2025-05-30T08:04:25+00:00
192.168.1.42,1155,2025-05-30T08:15:41+00:00
192.168.1.42,106,2025-05-30T08:16:18+00:00
192.168.1.42,1689,2025-05-30T08:35:12+00:00
192.168.1.42,173,2025-05-30T08:35:45+00:00
192.168.1.42,951,2025-05-30T08:40:42+00:00
192.168.1.42,162,2025-05-30T13:58:13+00:00
192.168.1.42,528,2025-05-30T14:09:03+00:00
192.168.1.42,13,2025-05-30T14:40:49+00:00
192.168.1.42,1689,2025-05-30T15:34:59+00:00
192.168.1.42,1155,2025-05-30T16:00:42+00:00
192.168.1.42,1086,2025-05-30T16:00:48+00:00
192.168.1.42,1777,2025-05-30T16:04:21+00:00
192.168.1.42,1060,2025-05-30T16:06:45+00:00
192.168.1.42,933,2025-05-30T16:27:32+00:00
192.168.1.42,173,2025-05-30T16:28:45+00:00
192.168.1.42,1188,2025-05-30T16:29:15+00:00
